"DISSEMINATION_ID","ORIGINAL_DISSEMINATION_ID","ACTION","EXECUTION_TIMESTAMP","CLEARED","INDICATION_OF_COLLATERALIZATION","INDICATION_OF_END_USER_EXCEPTION","INDICATION_OF_OTHER_PRICE_AFFECTING_TERM","BLOCK_TRADES_AND_LARGE_NOTIONAL_OFF-FACILITY_SWAPS","EXECUTION_VENUE","EFFECTIVE_DATE","END_DATE","DAY_COUNT_CONVENTION","SETTLEMENT_CURRENCY","ASSET_CLASS","SUB-ASSET_CLASS_FOR_OTHER_COMMODITY","TAXONOMY","PRICE_FORMING_CONTINUATION_DATA","UNDERLYING_ASSET_1","UNDERLYING_ASSET_2","PRICE_NOTATION_TYPE","PRICE_NOTATION","ADDITIONAL_PRICE_NOTATION_TYPE","ADDITIONAL_PRICE_NOTATION","NOTIONAL_CURRENCY_1","NOTIONAL_CURRENCY_2","ROUNDED_NOTIONAL_AMOUNT_1","ROUNDED_NOTIONAL_AMOUNT_2","PAYMENT_FREQUENCY_1","PAYMENT_FREQUENCY_2","RESET_FREQUENCY_1","RESET_FREQUENCY_2","EMBEDED_OPTION","OPTION_STRIKE_PRICE","OPTION_TYPE","OPTION_FAMILY","OPTION_CURRENCY","OPTION_PREMIUM","OPTION_LOCK_PERIOD","OPTION_EXPIRATION_DATE","PRICE_NOTATION2_TYPE","PRICE_NOTATION2","PRICE_NOTATION3_TYPE","PRICE_NOTATION3"
"88616457","88547349","CANCEL","2018-06-21T15:38:11","U","UC","N","N","Y","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Senior Financials Series 29 Version 1:2I667DBT0","","BasisPoints","82.625","","","EUR","","95,000,000","","3M","","","","","","","","","","","","","","",""
"88616481","","NEW","2018-06-22T09:33:20","U","UC","N","N","N","OFF","2018-06-22","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Partialtermination","ITRAXX EUROPE SENIOR FINANCIALS SERIES 29 VERSION 1:2I667DBT0","","Percentage","1","","","EUR","","4,000,000","","3M","","","","","","","","","","","","","","",""
"88616482","","NEW","2018-06-22T09:33:23","U","UC","N","N","N","OFF","2018-06-22","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Partialtermination","ITRAXX EUROPE SENIOR FINANCIALS SERIES 29 VERSION 1:2I667DBT0","","Percentage","1","","","EUR","","22,000,000","","3M","","","","","","","","","","","","","","",""
"88616483","","NEW","2018-06-22T09:33:25","U","UC","N","N","N","OFF","2018-06-22","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Partialtermination","ITRAXX EUROPE SENIOR FINANCIALS SERIES 29 VERSION 1:2I667DBT0","","Percentage","1","","","EUR","","1,000,000","","3M","","","","","","","","","","","","","","",""
"88616495","","NEW","2018-06-22T09:33:35","U","UC","N","N","N","OFF","2018-06-22","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Partialtermination","ITRAXX EUROPE SENIOR FINANCIALS SERIES 29 VERSION 1:2I667DBT0","","Percentage","1","","","EUR","","7,000,000","","3M","","","","","","","","","","","","","","",""
"88616500","","NEW","2018-06-22T09:33:48","U","UC","N","N","N","OFF","2018-06-22","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Partialtermination","ITRAXX EUROPE SENIOR FINANCIALS SERIES 29 VERSION 1:2I667DBT0","","Percentage","1","","","EUR","","250,000","","3M","","","","","","","","","","","","","","",""
"88616552","","NEW","2018-06-22T08:58:39","U","UC","N","N","Y","OFF","2018-06-23","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Partialtermination","ITRAXX EUROPE SERIES 29 VERSION 1:2I666VCI4","","Basispoints","694,500","","","EUR","","50,000,000","","3M","","","","","","","","","","","","","","",""
"88616554","","NEW","2018-06-22T08:54:49","U","UC","N","N","N","OFF","2018-06-23","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Partialtermination","ITRAXX EUROPE SERIES 29 VERSION 1:2I666VCI4","","Basispoints","694,500","","","EUR","","10,000,000","","3M","","","","","","","","","","","","","","",""
"88616559","","NEW","2018-06-22T09:35:59","C","","N","N","N","ON","2018-06-25","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","XOVER S29:2I667KFN3","","Basis points","301.5","","","EUR","","4,000,000","","3M","","","","","","","","","","","","","","",""
"88616149","","NEW","2018-06-22T09:24:45","C","","N","N","N","ON","2018-06-23","2023-06-20"," ACT/360","EUR","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","MARKIT ITRX EUROPE 06/23 ICE:2I666VCI4","","Basis points","69","","","EUR","","20,000,000","","3M","","","","","","","","","","","","","","",""
"88617558","","NEW","2018-06-22T09:53:20","C","","N","N","N","ON","2018-06-23","2023-06-20"," ACT/360","EUR","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","MKIT ITRX EUR SNR FIN 06/23 I:2I667DBT0","","Basis points","80.5","","","EUR","","33,000,000","","3M","","","","","","","","","","","","","","",""
"88617498","","NEW","2018-06-22T09:51:53","C","","N","N","N","ON","2018-06-25","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","EUROPE S29:2I666VCI4","","Basis points","69.375","","","EUR","","40,000,000","","3M","","","","","","","","","","","","","","",""
"88604796","","NEW","2018-06-22T08:02:00","U","FC","N","N","N","OFF","2018-06-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Amendment","ITRAXX EUROPE CROSSOVER SERIES 29 VERSION 1:2I667KFN3","","Percentage","0.36","","","EUR","","50,000,000","","3M","","","","","400","C-","EU","EUR","180,000","","2018-09-19","","","",""
"88621633","","NEW","2018-06-22T10:17:59","U","UC","N","Y","N","OFF","2018-06-12","2018-09-11"," ACT/360","USD","CR","","Credit:Exotic:Other","Amendment","EGYPT (ARAB REPUBLIC OF):9LN09WU24","","Basis Points","0","","","EGP","","200,000,000","","3M","","","","","","","","","","","","","","",""
"88622029","88610051","CANCEL","2018-06-22T08:23:12","U","UC","N","N","N","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxAsiaExJapan","Trade","iTraxx Asia ex-Japan IG Series 29 Version 1:4ABCAMAV8","","BasisPoints","80.5","","","USD","","100,000,000","","3M","","","","","","","","","","","","","","",""
"88622052","","NEW","2018-06-22T10:23:05","U","UC","N","N","N","OFF","2018-06-22","2022-10-05"," 30/360","","CR","","Credit:TotalReturnSwap","Partialtermination","Bespoke basket:97541H9T3","","","","","","LKR","","250,000,000","","1T","","","","","","","","","","","","","","",""
"88622070","","NEW","2018-06-22T10:23:19","U","UC","N","N","N","OFF","2018-06-22","2022-10-05"," 30/360","","CR","","Credit:TotalReturnSwap","Partialtermination","Bespoke basket:97541H9T3","","","","","","LKR","","250,000,000","","1T","","","","","","","","","","","","","","",""
"88610415","","NEW","2018-06-22T08:28:38","C","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxAsiaExJapan","Trade","iTraxx Asia ex-Japan IG Series 29 Version 1:4ABCAMAV8","","BasisPoints","81","","","USD","","25,000,000","","3M","","","","","","","","","","","","","","",""
"88610051","","NEW","2018-06-22T08:23:12","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxAsiaExJapan","Trade","iTraxx Asia ex-Japan IG Series 29 Version 1:4ABCAMAV8","","BasisPoints","80.5","","","USD","","100,000,000","","3M","","","","","","","","","","","","","","",""
"88610099","","NEW","2018-06-22T08:27:55","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","ITRAXX EUROPE.MAIN.29.1:2I666VCI4","","BasisPoints","0.5","","","EUR","","400,000","","3M","","","","","0.475","C-","EU","EUR","20","","2018-07-18","","","",""
"88610506","","NEW","2018-06-22T08:34:15","U","PC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxAsiaExJapan","Trade","None:4ABCAMAV8","","BasisPoints","81.25","","","USD","","100,000,000","","3M","","","","","","","","","","","","","","",""
"88610123","","NEW","2018-06-22T08:27:55","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","ITRAXX EUROPE.MAIN.29.1:2I666VCI4","","BasisPoints","11.8","","","EUR","","400,000","","3M","","","","","0.75","P-","EU","EUR","472","","2018-07-18","","","",""
"88610133","","NEW","2018-06-22T08:28:27","C","PC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxAsiaExJapan","Trade","ITRAXX ASIA EX JAPAN.IG.29.1:4ABCAMAV8","","BasisPoints","81.25","","","USD","","15,000,000","","3M","","","","","","","","","","","","","","",""
"88610591","88610506","CANCEL","2018-06-22T08:34:15","U","PC","N","N","N","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxAsiaExJapan","Trade","None:4ABCAMAV8","","BasisPoints","81.25","","","USD","","100,000,000","","3M","","","","","","","","","","","","","","",""
"88610213","88561649","CANCEL","2018-06-21T20:09:47","U","PC","N","N","N","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.IG.30:2I65BYDP7","","Basis Points","1","","","USD","","86,000,000","","3M","","","","","1.5","P-","EU","USD","8,600","","2018-09-19","","","",""
"88609467","","NEW","2018-06-22T08:22:15","C","PC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","ITRAXX EUROPE.MAIN.29.1:2I666VCI4","","BasisPoints","69.5","","","EUR","","50,000,000","","3M","","","","","","","","","","","","","","",""
"88598595","","NEW","2018-06-22T07:37:16","C","","N","N","N","ON","2018-06-25","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","XOVER S29:2I667KFN3","","Basis points","303.45","","","EUR","","23,000,000","","3M","","","","","","","","","","","","","","",""
"88599123","","NEW","2018-06-22T07:42:32","U","FC","N","Y","N","OFF","2018-06-22","2018-09-21"," ACT/360","USD","CR","","Credit:Exotic:Other","Amendment","NIGERIA (FEDERAL REPUBLIC OF):9LN06ESF1","","Basis Points","0","","","NGN","","230,000,000","","3M","","","","","","","","","","","","","","",""
"88599135","","NEW","2018-06-22T07:43:02","U","FC","N","Y","N","OFF","2018-06-22","2018-09-21"," ACT/360","USD","CR","","Credit:Exotic:Other","Amendment","NIGERIA (FEDERAL REPUBLIC OF):9LN06ESF1","","Basis Points","0","","","NGN","","31,000,000","","3M","","","","","","","","","","","","","","",""
"88599152","","NEW","2018-06-22T07:43:39","U","PC","N","Y","N","OFF","2018-06-22","2018-09-21"," ACT/360","USD","CR","","Credit:Exotic:Other","Amendment","NIGERIA (FEDERAL REPUBLIC OF):9LN06ESF1","","Basis Points","0","","","NGN","","300,000,000","","3M","","","","","","","","","","","","","","",""
"88599166","","NEW","2018-06-22T07:44:10","U","FC","N","Y","N","OFF","2018-06-22","2018-09-21"," ACT/360","USD","CR","","Credit:Exotic:Other","Amendment","NIGERIA (FEDERAL REPUBLIC OF):9LN06ESF1","","Basis Points","0","","","NGN","","850,000,000","","3M","","","","","","","","","","","","","","",""
"88598727","","NEW","2018-06-22T07:37:46","C","","N","N","N","ON","2018-06-25","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","XOVER S29:2I667KFN3","","Basis points","303","","","EUR","","3,000,000","","3M","","","","","","","","","","","","","","",""
"88599183","","NEW","2018-06-22T07:44:41","U","FC","N","Y","N","OFF","2018-06-22","2018-09-21"," ACT/360","USD","CR","","Credit:Exotic:Other","Amendment","NIGERIA (FEDERAL REPUBLIC OF):9LN06ESF1","","Basis Points","0","","","NGN","","2,000,000,000","","3M","","","","","","","","","","","","","","",""
"88616551","","NEW","2018-06-22T09:34:59","U","FC","N","N","Y","OFF","2018-06-23","2022-12-20"," ACT/360","","CR","","Credit:IndexTranche:iTraxx:iTraxxEuropeTranche","Trade","ITRAXX EUROPE CROSSOVER SERIES 28 VERSION 1:2I667KFM5","","Percentage","-1,450.4","","","EUR","","19,000,000","","3M","","","","","","","","","","","","","","",""
"88617120","","NEW","2018-06-22T09:39:59","U","FC","N","N","Y","OFF","2018-06-23","2023-12-20"," ACT/360","","CR","","Credit:IndexTranche:iTraxx:iTraxxEuropeTranche","Trade","ITRAXX EUROPE SERIES 26 VERSION 1:2I666VBO2","","Percentage","11,783","","","EUR","","20,000,000","","3M","","","","","","","","","","","","","","",""
"88616976","","NEW","2018-06-22T09:35:43","U","FC","N","N","Y","OFF","2018-06-23","2022-12-20"," ACT/360","","CR","","Credit:IndexTranche:iTraxx:iTraxxEuropeTranche","Trade","ITRAXX EUROPE CROSSOVER SERIES 28 VERSION 1:2I667KFM5","","Percentage","4,894","","","EUR","","81,000,000","","3M","","","","","","","","","","","","","","",""
"88617143","","NEW","2018-06-22T09:41:23","U","FC","N","N","Y","OFF","2018-06-23","2023-12-20"," ACT/360","","CR","","Credit:IndexTranche:iTraxx:iTraxxEuropeTranche","Trade","ITRAXX EUROPE SERIES 26 VERSION 1:2I666VBO2","","Percentage","3,554.5","","","EUR","","86,000,000+","","3M","","","","","","","","","","","","","","",""
"88619824","","NEW","2018-06-22T10:08:03","C","","N","N","N","ON","2018-06-25","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","EUROPE S29:2I666VCI4","","Basis points","69.341","","","EUR","","50,000,000","","3M","","","","","","","","","","","","","","",""
"88615407","","NEW","2018-06-22T09:20:27","C","UC","N","N","N","OFF","2015-03-20","2020-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","ITRAXX EUROPE.MAIN.23.1:2I666VBD6","","BasisPoints","24.05","","","EUR","","50,000,000","","3M","","","","","","","","","","","","","","",""
"88614649","88547375","CANCEL","2018-06-21T15:38:38","U","UC","N","N","N","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Senior Financials Series 29 Version 1:2I667DBT0","","BasisPoints","82.625","","","EUR","","32,000,000","","3M","","","","","","","","","","","","","","",""
"88614660","88547393","CANCEL","2018-06-21T15:39:26","U","UC","N","N","N","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Senior Financials Series 29 Version 1:2I667DBT0","","BasisPoints","82.625","","","EUR","","29,000,000","","3M","","","","","","","","","","","","","","",""
"88614752","","NEW","2018-06-22T09:19:14","C","UC","N","N","N","OFF","2014-03-20","2019-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","ITRAXX EUROPE.MAIN.21.1:2I666VBB0","","BasisPoints","9.8","","","EUR","","50,000,000","","3M","","","","","","","","","","","","","","",""
"88611976","","NEW","2018-06-22T08:42:19","C","UC","N","N","Y","OFF","2018-09-19","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","None:2I666VCI4","","UpfrontPoints","18","","","EUR","","15,000,000","","3M","","","","","0.9","P-","EU","EUR","27,000","","2018-09-19","","","",""
"88612160","","NEW","2018-06-22T08:47:48","C","","N","N","Y","ON","2018-06-25","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","XOVER S29:2I667KFN3","","Basis points","301.5","","","EUR","","78,000,000","","3M","","","","","","","","","","","","","","",""
"88610701","","NEW","2018-06-22T08:34:29","C","PC","N","N","Y","OFF","2018-09-19","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","None:2I666VCI4","","UpfrontPoints","18","","","EUR","","15,000,000","","3M","","","","","0.9","P-","EU","EUR","27,000","","2018-09-19","","","",""
"88613847","88547322","CANCEL","2018-06-21T15:36:48","U","UC","N","N","N","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Senior Financials Series 29 Version 1:2I667DBT0","","BasisPoints","82.625","","","EUR","","8,000,000","","3M","","","","","","","","","","","","","","",""
"88613495","","NEW","2018-06-22T09:04:21","C","PC","N","Y","N","OFF","2018-06-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:ItraxxSDI","Trade","ITRAXX EUROPE SENIOR FINANCIALS SERIES 29 VERSION 1:2I667DBT0","","BasisPoints","81","","","EUR","","25,000,000","","3M","","","","","","","","","","","","","","",""
"88623553","88549885","CANCEL","2018-06-21T16:17:55","U","UC","N","N","N","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Senior Financials Series 29 Version 1:2I667DBT0","","BasisPoints","82.625","","","EUR","","14,000,000","","3M","","","","","","","","","","","","","","",""
"88623557","","NEW","2018-06-22T10:42:05","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","ITRAXX EUROPE SENIOR FINANCIALS SERIES 29 VERSION 1:2I667DBT0","","BasisPoints","82.625","","","EUR","","530,000","","3M","","","","","","","","","","","","","","",""
"88623620","","NEW","2018-03-27T10:32:52","U","PC","N","Y","N","OFF","2018-04-03","2018-07-03"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","IGB 6.79 15/05/2027:IN0020170026","","Percentage","9,837.28333","","","USD","","210,000","","0","","","","","","","","","","","","","","",""
